unique_id,model,scenario,climatology,start_date,end_date,variable,region,timescale,timeidx,timestamp,op,modtime,min,max,mean,median,stdev,ncells,units,access_time
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r1i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,11,2085-12-15 00:00:00,mean,2019-04-09T20:14:44Z,0.012125870000033956,4.199202330000048,0.8532525506613295,0.0,1.1813744066303877,1240,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,0,2025-01-15 00:00:00,mean,2019-04-09T20:14:46Z,0.03654031000002078,4.382310630000063,1.1804967486561673,0.0,1.221864682617453,1265,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,1,2025-02-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,4.394517850000057,0.6958325995637934,0.0,1.1531481822896554,1192,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,2,2025-03-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,4.370103410000013,0.7207853709593138,0.0,1.0519917069785678,1105,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,3,2025-04-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,2.8686153500000273,0.6320208034496501,0.0,0.7035009255308182,516,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,4,2025-05-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,1.684515010000041,0.33808355669391726,0.0,0.3357202903590117,245,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,5,2025-06-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,1.1107756700000664,0.13145767367350392,0.0,0.1941797067405844,98,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,6,2025-07-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.09757641000004469,0.017741191200035474,0.0,0.01797572729339777,50,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,7,2025-08-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.08536919000005128,0.058920213333379934,0.0,0.029412955387633704,6,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,8,2025-09-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.6224868700000457,0.10167727296878759,0.0,0.10795452677371738,128,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,9,2025-10-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,2.551227630000028,0.6310801103947746,0.0,0.5963166614480834,304,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,10,2025-11-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,5.078122170000029,1.27352699399433,0.0,1.510533410405088,701,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp45",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,11,2025-12-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,5.090329390000022,1.2639772999666514,0.0,1.511260065634262,1198,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,0,2055-01-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,4.284652870000059,0.9779797326529398,0.0,1.1943261815315327,1259,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,1,2055-02-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,3.3691113700000415,0.6102365656941521,0.0,0.9430769807887879,850,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,2,2055-03-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,3.662084650000054,0.5358743736105398,0.0,0.8018302440045361,914,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,3,2055-04-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,2.233839910000029,0.4314355158904501,0.0,0.4771739009943081,292,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,4,2055-05-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,1.7211366700000212,0.28583372696686093,0.0,0.3426373998843202,211,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,5,2055-06-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.9398745900000449,0.07922102810222238,0.0,0.1439861646277075,137,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,6,2055-07-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.09757641000004469,0.02585899250003365,0.0,0.02620823610345677,16,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,7,2055-08-15 00:00:00,mean,2019-04-09T20:14:46Z,0.02433309000002737,0.03654031000002078,0.030436700000024075,0.0,0.006103609999996706,2,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,8,2055-09-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.48820745000006127,0.058920213333369366,0.0,0.0736832498072497,156,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,9,2055-10-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,2.6244709500000454,0.38988163318411617,0.0,0.5358500494837931,402,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,10,2055-11-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,4.272445650000066,0.8130101657029539,0.0,1.1283241959818047,754,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp45",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,11,2055-12-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,4.980464410000025,1.0566007031383802,0.0,1.4271353197654477,1265,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,0,2085-01-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,3.723120750000021,0.8550179147567938,0.0,1.1275813527506482,925,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,1,2085-02-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,3.698706310000034,0.7117032421664172,0.0,0.9811789901986101,577,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,2,2085-03-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,3.8451929500000688,0.789952385089857,0.0,0.9729435943847777,501,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,3,2085-04-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,2.795372030000067,0.6323862573632244,0.0,0.609796422742808,201,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,4,2085-05-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,1.5746500300000434,0.13846785995519284,0.0,0.23700402400531387,223,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,5,2085-06-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,1.15960455000004,0.11730668418608253,0.0,0.19711848549395117,86,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,6,2085-07-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.012125870000033956,0.012125870000033956,0.0,0.0,2,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,7,2085-08-15 00:00:00,mean,2019-04-09T20:14:46Z,0.02433309000002737,0.06095475000006445,0.04264392000004591,0.0,0.01831083000001854,2,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,8,2085-09-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,0.42717135000003736,0.0615400276712682,0.0,0.06980905654340593,146,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,9,2085-10-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,2.368119330000013,0.45227416706770857,0.0,0.4560355991222767,266,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,10,2085-11-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,4.772941670000023,0.670204673688658,0.0,1.0800925040231055,835,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp45_r3i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp45",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,11,2085-12-15 00:00:00,mean,2019-04-09T20:14:46Z,0.012125870000033956,4.602040590000058,0.9959998852807015,0.0,1.350734906266587,962,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,0,2025-01-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,4.943842750000044,1.1162889392515105,0.0,1.4246280682559076,1189,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,1,2025-02-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,4.211409550000042,0.8253167862600687,0.0,1.0273926068654071,1246,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,2,2025-03-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,4.6386622500000385,0.7458597415347406,0.0,1.1214804354138546,1023,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,3,2025-04-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,2.2216326900000354,0.31222277029653245,0.0,0.47538087650914934,742,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,4,2025-05-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,2.246047130000022,0.34996893162165993,0.0,0.42662274573988335,222,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,5,2025-06-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,1.403748950000022,0.1161689450769573,0.0,0.20232178125998768,130,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,6,2025-07-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,0.07316197000005786,0.029419431666700763,0.0,0.020217808251424517,12,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,7,2025-08-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,0.048747530000014194,0.028402163333358505,0.0,0.015225078294983315,3,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,8,2025-09-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,0.8544240500000342,0.0914262075572882,0.0,0.12802484185802332,131,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,9,2025-10-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,2.6977142700000627,0.6154364954125812,0.0,0.6303375316599221,303,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,10,2025-11-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,4.577626150000015,0.7780291593713697,0.0,1.1014180620938236,1193,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20100101-20391231_Canada,MPI-ESM-LR,"historical,rcp85",2020,2010-01-01T00:00:00Z,2039-12-31T23:59:59Z,prsn,vancouver_island,monthly,11,2025-12-15 00:00:00,mean,2019-04-09T20:14:48Z,0.02433309000002737,4.138166230000024,1.1128407649249423,0.0,1.2310184197363545,1265,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,0,2055-01-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,5.175779930000033,1.112447141200936,0.0,1.3999352587729295,891,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,1,2055-02-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,3.6132557700000234,0.8451441731321764,0.0,0.961252311433788,613,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,2,2055-03-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,4.418932290000043,0.7885989636923464,0.0,1.045017336598029,650,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,3,2055-04-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,2.5023987500000544,0.5966010240178973,0.0,0.5753694532631624,224,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,4,2055-05-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,1.5746500300000434,0.26212973560004155,0.0,0.2695326164117765,150,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,5,2055-06-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,0.7201446300000498,0.08646470974362586,0.0,0.12947248588382745,78,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,6,2055-07-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,0.02433309000002737,0.016194943333365092,0.0,0.005754538694287593,3,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,7,2055-08-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,0.02433309000002737,0.014567314000032638,0.0,0.004882887999997365,5,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,8,2055-09-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,0.36613525000001346,0.06085386388433102,0.0,0.06629745505127058,121,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,9,2055-10-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,2.368119330000013,0.2597448691436128,0.0,0.4097898312826066,397,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,10,2055-11-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,4.492175610000061,0.9431649457951877,0.0,1.1405654425645637,742,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20400101-20691231_Canada,MPI-ESM-LR,"historical,rcp85",2050,2040-01-01T00:00:00Z,2069-12-31T23:59:59Z,prsn,vancouver_island,monthly,11,2055-12-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,4.80956333000006,0.8813089988095633,0.0,1.2099705949746573,1176,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp85",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,0,2085-01-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,3.9916795900000466,0.9123191109357104,0.0,1.0948044902342535,684,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp85",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,1,2085-02-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,3.173795850000033,0.7530326987766355,0.0,0.7873434988236275,376,kg m-2 d-1,2020-03-17
prsn_mClimMean_BCCAQv2_MPI-ESM-LR_historical-rcp85_r1i1p1_20700101-20991231_Canada,MPI-ESM-LR,"historical,rcp85",2080,2070-01-01T00:00:00Z,2099-12-31T23:59:59Z,prsn,vancouver_island,monthly,2,2085-03-15 00:00:00,mean,2019-04-09T20:14:48Z,0.012125870000033956,3.3691113700000415,0.5064062871560003,0.0,0.715424407203404,436,kg m-2 d-1,2020-03-17
